step,q,dq,qr,tau,r_pos,r_vel,th,dth
718,"[[-0.607665042522137], [1.1326016763520579], [-0.42496805646594166]]","[[0.0005163585313177482], [-0.0008878716415620658], [0.0003646856440351204]]","[[-0.5934054011090539], [0.9556040404740818], [-0.46717719788144557]]","[[-1.3690711542679064], [-22.869795070444567], [-5.697314841785648]]","[[0.28522888260628565], [0.8379550864553821]]","[[6.074235503472636e-07], [1.7877764801887963e-05]]",[[0.09996857736397825]],[[-6.8274650705038575e-06]]
719,"[[-0.6076597859064365], [1.13259276506831], [-0.424964409868409]]","[[0.0005164698420504071], [-0.0008878365867205085], [0.0003645489267759955]]","[[-0.593400266159634], [0.955596180448225], [-0.4671735947442502]]","[[-1.369070802019563], [-22.86966217174761], [-5.697320010931753]]","[[0.28522894321398246], [0.8379568805402395]]","[[5.996198482183246e-07], [1.787746393144829e-05]]",[[0.09996856929346588]],[[-6.817816755341419e-06]]
720,"[[-0.6076545281700779], [1.1325838541324524], [-0.42496076463127774]]","[[0.0005165796671735834], [-0.0008878019374116142], [0.00036441397641540085]]","[[-0.5933951303374034], [0.9555883208066686], [-0.4671699924115058]]","[[-1.3690704544208292], [-22.869529254484842], [-5.697325114149232]]","[[0.28522900304656873], [0.8379586745950864]]","[[5.919175927182607e-07], [1.7877164315560634e-05]]",[[0.09996856133109819]],[[-6.808293822633399e-06]]
721,"[[-0.6076492693280219], [1.1325749435404762], [-0.4249571207369832]]","[[0.0005166880278836272], [-0.0008877676892138087], [0.0003642807688986477]]","[[-0.5933899936540346], [0.9555804615449129], [-0.467166390872874]]","[[-1.3690701113614612], [-22.86939631896147], [-5.697330152294711]]","[[0.2852290621141203], [0.8379604686200489]]","[[5.843154682327878e-07], [1.7876865954224996e-05]]",[[0.09996855347546992]],[[-6.79889357028951e-06]]
722,"[[-0.6076440093950352], [1.1325660332884213], [-0.424953478168196]]","[[0.0005167949365126046], [-0.0008877338291929937], [0.00036414927637720695]]","[[-0.5933848561211948], [0.9555726026585007], [-0.4671627901181472]]","[[-1.3690697728400956], [-22.86926336535835], [-5.69733512614072]]","[[0.2852291204265822], [0.8379622626152516]]","[[5.768121535965065e-07], [1.7876568836339146e-05]]",[[0.09996854572519256]],[[-6.789616303175261e-06]]
723,"[[-0.6076387483856801], [1.13255712337237], [-0.4249498369077902]]","[[0.000516900419157737], [-0.0008877003603671441], [0.0003640194806111968]]","[[-0.5933797177501622], [0.9555647441430776], [-0.4671591901372622]]","[[-1.3690694388012168], [-22.869130393879665], [-5.697340036631551]]","[[0.2852291779937704], [0.8379640565808172]]","[[5.694063887062839e-07], [1.7876272950800853e-05]]",[[0.09996853807890164]],[[-6.780458320769858e-06]]
724,"[[-0.6076334863143429], [1.132548213788469], [-0.42494619693887964]]","[[0.000517004491180556], [-0.0008876672750966763], [0.00036389136483680473]]","[[-0.5933745785523584], [0.9555568859942929], [-0.46715559092027176]]","[[-1.3690691091093576], [-22.86899740488935], [-5.697344884468993]]","[[0.28522923482537305], [0.8379658505168672]]","[[5.620968912545266e-07], [1.7875978253201197e-05]]",[[0.0999685305352466]],[[-6.771419079383209e-06]]
725,"[[-0.6076282231952138], [1.1325393045329006], [-0.42494255824479454]]","[[0.0005171071716582321], [-0.0008876345689616261], [0.00036376489779944843]]","[[-0.5933694385388898], [0.9555490282078736], [-0.4671519924573641]]","[[-1.3690687838127116], [-22.868864398463355], [-5.697349670576942]]","[[0.28522929093095306], [0.8379676444235207]]","[[5.548824066892166e-07], [1.7875684754642407e-05]]",[[0.09996852309289335]],[[-6.76249722654336e-06]]
726,"[[-0.6076229590423063], [1.132530395601909], [-0.42493892080907375]]","[[0.0005172084804220128], [-0.0008876022400561567], [0.0003636400725438582]]","[[-0.5933642977207118], [0.955541170779608], [-0.46714839473885567]]","[[-1.3690684627518537], [-22.868731374978346], [-5.697354395600921]]","[[0.2852293463199485], [0.8379694383008961]]","[[5.477617248672573e-07], [1.7875392410715563e-05]]",[[0.09996851575052702]],[[-6.7536905063621255e-06]]
727,"[[-0.6076176938694503], [1.1325214869917855], [-0.4249352846154886]]","[[0.000517308432345362], [-0.0008875702776570127], [0.00036351684725538513]]","[[-0.5933591561087295], [0.9555333137053196], [-0.4671447977551838]]","[[-1.3690681459354206], [-22.868598334562506], [-5.697359060508513]]","[[0.28522940100167554], [0.8379712321491101]]","[[5.40733607889976e-07], [1.7875101243625124e-05]]",[[0.09996850850684781]],[[-6.744998056265605e-06]]
728,"[[-0.6076124276902943], [1.1325125786988623], [-0.4249316496479923]]","[[0.0005174070465404357], [-0.0008875386807990493], [0.00036339521720056556]]","[[-0.5933540137136225], [0.9555254569809126], [-0.4671412014969193]]","[[-1.3690678333146193], [-22.868465277431216], [-5.697363666035263]]","[[0.28522945498532876], [0.8379730259682775]]","[[5.337968678187366e-07], [1.787481119785994e-05]]",[[0.09996850136057363]],[[-6.736418196644223e-06]]
729,"[[-0.6076071605183127], [1.1325036707195295], [-0.4249280158907783]]","[[0.0005175043374991695], [-0.0008875074401219485], [0.00036327515502580787]]","[[-0.5933488705459568], [0.955517600602325], [-0.46713760595474696]]","[[-1.3690675248074542], [-22.868332203847363], [-5.6973682128742285]]","[[0.2852295082799836], [0.8379748197585117]]","[[5.269503056126723e-07], [1.7874522317828934e-05]]",[[0.09996849431043837]],[[-6.7279498743594984e-06]]
730,"[[-0.6076018923667947], [1.132494763050212], [-0.4249243833282161]]","[[0.0005176003284877023], [-0.0008874765583407884], [0.0003631566418616089]]","[[-0.5933437266161302], [0.9555097445655751], [-0.4671340111194828]]","[[-1.3690672203443377], [-22.868199114032972], [-5.697372701884408]]","[[0.2852295608945975], [0.8379766135199248]]","[[5.201927499864922e-07], [1.787423451471426e-05]]",[[0.09996848735519728]],[[-6.7195902688586134e-06]]
731,"[[-0.6075966232488712], [1.1324858556873938], [-0.4249207519449087]]","[[0.0005176950319107504], [-0.0008874460262763562], [0.0003630396548601478]]","[[-0.5933385819345556], [0.9555018888666786], [-0.4671304169820449]]","[[-1.3690669198870205], [-22.868066008209727], [-5.697377133705355]]","[[0.2852296128380116], [0.8379784072526273]]","[[5.135230518593659e-07], [1.787394781072038e-05]]",[[0.09996848049361479]],[[-6.711339505461461e-06]]
732,"[[-0.6075913531774964], [1.1324769486275956], [-0.42491712172562596]]","[[0.0005177884629613827], [-0.0008874158369912288], [0.00036292417797922916]]","[[-0.5933334365113032], [0.9554940335017537], [-0.4671268235334858]]","[[-1.3690666234490103], [-22.86793288646877], [-5.697381509261507]]","[[0.28522966411895245], [0.8379802009567281]]","[[5.069400621504627e-07], [1.7873662205847296e-05]]",[[0.09996847372447272]],[[-6.7031960506031e-06]]
733,"[[-0.6075860821654527], [1.132468041867388], [-0.4249134926553615]]","[[0.0005178806414015968], [-0.0008873859891006808], [0.00036281019024195227]]","[[-0.5933282903563658], [0.9554861784669639], [-0.46712323076497]]","[[-1.3690663308739253], [-22.867799749173017], [-5.697385829100602]]","[[0.28522971474603287], [0.8379819946323355]]","[[5.004426595345279e-07], [1.7873377666788315e-05]]",[[0.0999684670465737]],[[-6.695157457150755e-06]]
734,"[[-0.6075808102253552], [1.1324591354033795], [-0.42490986471929115]]","[[0.0005179715854227857], [-0.0008873564819722735], [0.0003626976727427178]]","[[-0.5933231434797354], [0.9554783237584977], [-0.46711963866777173]]","[[-1.3690660421730816], [-22.867666596444657], [-5.6973900940664075]]","[[0.28522976472775424], [0.8379837882795554]]","[[4.940297448907671e-07], [1.7873094182441207e-05]]",[[0.09996846045873312]],[[-6.687222668102719e-06]]
735,"[[-0.6075755373696671], [1.1324502292322318], [-0.42490623790278764]]","[[0.0005180613061247646], [-0.0008873273055682307], [0.00036258660916183016]]","[[-0.5933179958912007], [0.9554704693725978], [-0.46711604723328104]]","[[-1.3690657572541376], [-22.867533428550555], [-5.697394304750852]]","[[0.2852298140725071], [0.8379855818984925]]","[[4.877001968939254e-07], [1.7872811730601512e-05]]",[[0.09996845395977692]],[[-6.679391420289296e-06]]
736,"[[-0.6075702636106797], [1.132441323350647], [-0.4249026121914165]]","[[0.0005181498228451764], [-0.0008872984571553222], [0.0003624769699731162]]","[[-0.5933128476002999], [0.955462615305579], [-0.4671124564530032]]","[[-1.369065476114371], [-22.867400245604745], [-5.697398462025346]]","[[0.285229862788573], [0.8379873754892504]]","[[4.814529497298992e-07], [1.787253032237146e-05]]",[[0.09996844754855305]],[[-6.6716609209687555e-06]]
737,"[[-0.6075649889605271], [1.132432417755365], [-0.4248989875709167]]","[[0.0005182371477539527], [-0.0008872699315630173], [0.00036236875363129806]]","[[-0.5933076986166533], [0.9554547615537803], [-0.46710886631855014]]","[[-1.3690651987004205], [-22.867267047835465], [-5.697402566439647]]","[[0.28522991088412636], [0.8379891690519312]]","[[4.752869264823545e-07], [1.787224993554659e-05]]",[[0.09996844122392011]],[[-6.6640313164095105e-06]]
738,"[[-0.6075597134311841], [1.1324235124431765], [-0.424895364027235]]","[[0.0005183232987514275], [-0.0008872417243704911], [0.0003622619267334287]]","[[-0.5933025489495546], [0.9554469081136143], [-0.4671052768216478]]","[[-1.369064924949169], [-22.86713383543656], [-5.697406618765087]]","[[0.2852299583672351], [0.8379909625866357]]","[[4.692010668883029e-07], [1.7871970536820214e-05]]",[[0.0999684349847559]],[[-6.656500024321277e-06]]
739,"[[-0.6075544370344677], [1.1324146074109056], [-0.42489174154648646]]","[[0.0005184082938989032], [-0.0008872138367168603], [0.0003621564770446978]]","[[-0.5932973986083561], [0.9554390549815087], [-0.4671016879541212]]","[[-1.369064654809688], [-22.867000608621343], [-5.6974106196350975]]","[[0.28523000524586223], [0.8379927560934635]]","[[4.6319434399144654e-07], [1.78716921150901e-05]]",[[0.0999684288299518]],[[-6.649065773212462e-06]]
740,"[[-0.6075491597820529], [1.1324057026554237], [-0.4248881201149618]]","[[0.0005184921425984423], [-0.0008871862581634193], [0.00036205239041671444]]","[[-0.5932922476022552], [0.9554312021539394], [-0.46709809970790406]]","[[-1.3690643882085478], [-22.8668673676047], [-5.697414569760623]]","[[0.2852300515278676], [0.8379945495725126]]","[[4.5726571973325747e-07], [1.7871414692560705e-05]]",[[0.09996842275840716]],[[-6.641728564380639e-06]]
741,"[[-0.6075438816854511], [1.1323967981736394], [-0.4248844997191448]]","[[0.0005185748630124748], [-0.0008871589866682184], [0.0003619496375703579]]","[[-0.5932870959401803], [0.9554233496274636], [-0.4670945120750432]]","[[-1.369064125170084], [-22.866734112482863], [-5.6974184697608345]]","[[0.28523009722100884], [0.8379963430238796]]","[[4.5141418381078324e-07], [1.7871138202618653e-05]]",[[0.09996841676904247]],[[-6.634486085416863e-06]]
742,"[[-0.6075386027560317], [1.1323878939625078], [-0.4248808803456872]]","[[0.0005186564685539519], [-0.0008871320175941055], [0.00036184821063033057]]","[[-0.5932819436310942], [0.9554154973986466], [-0.46709092504767763]]","[[-1.3690638655633518], [-22.866600843552437], [-5.6974223202933505]]","[[0.28523014233294286], [0.8379981364476605]]","[[4.456387370233017e-07], [1.7870862700775092e-05]]",[[0.09996841086079035]],[[-6.6273372711592865e-06]]
743,"[[-0.6075333230050096], [1.1323789900190127], [-0.42487726198140646]]","[[0.00051873697270792], [-0.0008871053466437406], [0.00036174809238277705]]","[[-0.5932767906838196], [0.9554076454641229], [-0.46708733861805884]]","[[-1.3690636094275193], [-22.866467560883592], [-5.697426122033889]]","[[0.2852301868712269], [0.8379999298439497]]","[[4.399383857212058e-07], [1.787058812041664e-05]]",[[0.09996840503259712]],[[-6.620281553001983e-06]]
744,"[[-0.6075280424434563], [1.1323700863401855], [-0.4248736446133063]]","[[0.0005188163943675855], [-0.0008870789741418639], [0.0003616492623903511]]","[[-0.5932716371069744], [0.9553997938205636], [-0.4670837527785329]]","[[-1.3690633566632493], [-22.86633426473186], [-5.697429875561074]]","[[0.2852302308433202], [0.83800172321284]]","[[4.343121529082339e-07], [1.7870314461543302e-05]]",[[0.09996839928342467]],[[-6.613316245204434e-06]]
745,"[[-0.6075227610823022], [1.1323611829230917], [-0.4248700282285446]]","[[0.0005188947433848873], [-0.0008870528932326538], [0.00036155170913348966]]","[[-0.5932664829092575], [0.9553919424646576], [-0.4670801675215406]]","[[-1.3690631072540094], [-22.866200955236497], [-5.697433581581445]]","[[0.2852302742565853], [0.8380035165544233]]","[[4.2875908379258476e-07], [1.7870041713052842e-05]]",[[0.0999683936122444]],[[-6.6064418530013824e-06]]
746,"[[-0.6075174789323357], [1.1323522797648382], [-0.4248664128144596]]","[[0.0005189720340301185], [-0.0008870270982853923], [0.0003614554077975285]]","[[-0.5932613280990197], [0.9553840913931743], [-0.46707658283963055]]","[[-1.3690628611527855], [-22.866067632570804], [-5.697437240675382]]","[[0.2852303171182888], [0.8380053098687904]]","[[4.2327821803134213e-07], [1.7869769874945263e-05]]",[[0.09996838801804221]],[[-6.599656457672437e-06]]
747,"[[-0.6075121960042029], [1.1323433768625717], [-0.42486279835854784]]","[[0.0005190482831746168], [-0.0008870015900693806], [0.00036136034988371035]]","[[-0.5932561726846332], [0.9553762406029113], [-0.4670729987254441]]","[[-1.3690626182795733], [-22.86593429696445], [-5.697440853442352]]","[[0.2852303594356028], [0.838007103156031]]","[[4.178686174860502e-07], [1.7869498902811642e-05]]",[[0.0999683824998205]],[[-6.592958149788386e-06]]
748,"[[-0.6075069123084109], [1.132334474213466], [-0.42485918484846585]]","[[0.0005191235026166252], [-0.0008869763637317785], [0.00036126651296897183]]","[[-0.5932510166744321], [0.9553683900906869], [-0.4670694151717137]]","[[-1.3690623786170577], [-22.86580094856646], [-5.697444420435426]]","[[0.2852304012156067], [0.8380088964162328]]","[[4.12529382876059e-07], [1.786922880775421e-05]]",[[0.09996837705659008]],[[-6.586347007484644e-06]]
749,"[[-0.6075016278553399], [1.1323255718147471], [-0.4248555722720315]]","[[0.0005191977027193401], [-0.0008869514109045851], [0.0003611738864550268]]","[[-0.5932458600764736], [0.9553605398533903], [-0.4670658321712746]]","[[-1.36906214212852], [-22.865667587521287], [-5.6974479423306645]]","[[0.2852304424652876], [0.8380106896494837]]","[[4.072595705117976e-07], [1.78689596008752e-05]]",[[0.09996837168737423]],[[-6.579821730223409e-06]]
750,"[[-0.6074963426552212], [1.132316669663663], [-0.424851960617227]]","[[0.0005192708982784816], [-0.0008869267302052397], [0.00036108245431507036]]","[[-0.5932407028987692], [0.9553526898879549], [-0.4670622497170548]]","[[-1.3690619088153952], [-22.86553421394058], [-5.6974514196977974]]","[[0.2852304831915417], [0.8380124828558696]]","[[4.0205827001038585e-07], [1.786869125997015e-05]]",[[0.09996836639121343]],[[-6.573381027764197e-06]]
751,"[[-0.6074910567181532], [1.1323077677574984], [-0.42484834987218484]]","[[0.0005193431049535929], [-0.0008869023198356807], [0.00036099218941429423]]","[[-0.5932355451492513], [0.9553448401913437], [-0.46705866780207145]]","[[-1.3690616785506369], [-22.86540082809615], [-5.6974548531133316]]","[[0.28523052340117605], [0.8380142760354754]]","[[3.9692462650009475e-07], [1.7868423751732365e-05]]",[[0.09996836116716123]],[[-6.567023190375693e-06]]
752,"[[-0.6074857700541163], [1.1322988660935862], [-0.424844740025192]]","[[0.0005194143321407135], [-0.0008868781741491194], [0.00036090309287935274]]","[[-0.5932303868358071], [0.9553369907605381], [-0.4670550864194275]]","[[-1.3690614513479282], [-22.86526743009804], [-5.697458243131161]]","[[0.28523056310090866], [0.8380160691883848]]","[[3.918577351491592e-07], [1.786815706505962e-05]]",[[0.09996835601427931]],[[-6.560747990359828e-06]]
753,"[[-0.6074804826729483], [1.13228996466928], [-0.4248411310646886]]","[[0.0005194845960804217], [-0.0008868542933673784], [0.00036081514244644397]]","[[-0.5932252279661082], [0.9553291415925815], [-0.4670515055623206]]","[[-1.3690612271484306], [-22.865134020117427], [-5.697461590336583]]","[[0.2852306022973708], [0.8380178623146805]]","[[3.868567355347352e-07], [1.7867891211054143e-05]]",[[0.09996835093164409]],[[-6.554553701880114e-06]]
754,"[[-0.6074751945843665], [1.1322810634819718], [-0.4248375229792637]]","[[0.0005195539098492435], [-0.0008868306752591315], [0.0003607283249465604]]","[[-0.5932200685478191], [0.9553212926845449], [-0.46704792522403493]]","[[-1.3690610059238368], [-22.86500059830737], [-5.697464895276518]]","[[0.2852306409971073], [0.8380196554144438]]","[[3.8192077833620885e-07], [1.7867626145307014e-05]]",[[0.09996834591834149]],[[-6.548439324675914e-06]]
755,"[[-0.6074699057979676], [1.1322721625290952], [-0.42483391575765994]]","[[0.0005196222793614619], [-0.0008868073084278283], [0.0003606426250756384]]","[[-0.5932149085884764], [0.9553134440335319], [-0.4670443453979401]]","[[-1.3690607876337477], [-22.864867164826613], [-5.697468158463564]]","[[0.28523067920657824], [0.8380214484877555]]","[[3.770490031307361e-07], [1.7867361901124923e-05]]",[[0.0999683409734674]],[[-6.542405129452561e-06]]
756,"[[-0.6074646163232098], [1.132263261808108], [-0.42483030938875993]]","[[0.0005196897244098414], [-0.0008867841971190726], [0.0003605580260500618]]","[[-0.5932097480953804], [0.9553055956367263], [-0.4670407660775034]]","[[-1.3690605722424785], [-22.864733719807568], [-5.697471380531823]]","[[0.28523071693215946], [0.8380232415346953]]","[[3.722405939043938e-07], [1.786709843409895e-05]]",[[0.09996833609613678]],[[-6.5364477978037405e-06]]
757,"[[-0.6074593261694367], [1.132254361316503], [-0.42482670386159965]]","[[0.0005197562508449244], [-0.0008867613318725986], [0.00036047450905915546]]","[[-0.59320458707603], [0.955297747491287], [-0.4670371872562606]]","[[-1.3690603597200712], [-22.86460026341843], [-5.6974745619156515]]","[[0.2852307541801442], [0.8380250345553412]]","[[3.6749472909214376e-07], [1.7866835755331323e-05]]",[[0.09996833128546959]],[[-6.530568552492663e-06]]
758,"[[-0.6074540353458686], [1.1322454610518067], [-0.42482309916533717]]","[[0.000519821873587567], [-0.0008867387135519933], [0.0003603920760089918]]","[[-0.5931994255375173], [0.9552898995944654], [-0.46703360892784773]]","[[-1.3690601500079689], [-22.86446679581283], [-5.6974777032012245]]","[[0.2852307909567435], [0.8380268275497711]]","[[3.6281055937337214e-07], [1.7866573853719814e-05]]",[[0.09996832654060077]],[[-6.5247650941503005e-06]]
759,"[[-0.6074487438616034], [1.1322365610115785], [-0.424819495289298]]","[[0.0005198866036873889], [-0.0008867163367053676], [0.0003603106974273268]]","[[-0.5931942634870419], [0.9552820519435142], [-0.46703003108597035]]","[[-1.369059943088479], [-22.864333317123247], [-5.697480804916923]]","[[0.2852308272680882], [0.8380286205180609]]","[[3.581873242453071e-07], [1.786631270705996e-05]]",[[0.09996832186067699]],[[-6.519036729359107e-06]]
760,"[[-0.6074434517256212], [1.1322276611934063], [-0.42481589222292987]]","[[0.000519950457701035], [-0.0008866942053381843], [0.00036023036600238423]]","[[-0.5931891009316511], [0.95527420453573], [-0.46702645372442153]]","[[-1.3690597388725751], [-22.864199827566317], [-5.697483867550535]]","[[0.2852308631202292], [0.8380304134602864]]","[[3.5362422434737084e-07], [1.7866052293147305e-05]]",[[0.09996831724485543]],[[-6.513381634772053e-06]]
761,"[[-0.6074381589467993], [1.1322187615949197], [-0.4248122899558235]]","[[0.0005200134354214347], [-0.0008866723023605028], [0.00036015106658060514]]","[[-0.5931839378783903], [0.9552663573684214], [-0.4670228768370684]]","[[-1.3690595374067902], [-22.86406632719202], [-5.6974868915873795]]","[[0.2852308985191392], [0.838032206376522]]","[[3.491204658701008e-07], [1.7865792645288536e-05]]",[[0.0999683126922972]],[[-6.507801497102408e-06]]
762,"[[-0.6074328655338753], [1.132209862213761], [-0.4248086884777013]]","[[0.0005200755630739157], [-0.0008866506409329344], [0.0003600727830421063]]","[[-0.5931787743338987], [0.9552585104390043], [-0.4670193004178765]]","[[-1.3690593386089458], [-22.863932816163178], [-5.697489877664442]]","[[0.28523093347071254], [0.838033999266841]]","[[3.4467528275961e-07], [1.7865533696870273e-05]]",[[0.09996830820218602]],[[-6.502291400882834e-06]]
763,"[[-0.6074275714954972], [1.1322009630476206], [-0.4248050877784215]]","[[0.0005201368378658783], [-0.0008866292041055379], [0.00035999550829569904]]","[[-0.5931736103052395], [0.9552506637448226], [-0.4670157244608608]]","[[-1.3690591424576808], [-22.863799294655987], [-5.697492826083564]]","[[0.2852309679807677], [0.838035792131316]]","[[3.4028791451312657e-07], [1.7865275492301436e-05]]",[[0.09996830377370469]],[[-6.496854527861598e-06]]
764,"[[-0.6074222768401829], [1.1321920640942065], [-0.42480148784796984]]","[[0.0005201972785203179], [-0.0008866079959199136], [0.0003599192278889579]]","[[-0.5931684457988313], [0.9552428172833642], [-0.46701214896014565]]","[[-1.3690589489202094], [-22.863665762759318], [-5.697495737459216]]","[[0.28523100205504714], [0.8380375849700182]]","[[3.359576006278786e-07], [1.7865017987173104e-05]]",[[0.09996829940605549]],[[-6.491487233306614e-06]]
765,"[[-0.6074169815763455], [1.132183165351266], [-0.424797888676471]]","[[0.0005202568960199494], [-0.0008865870140624399], [0.00035984392804137844]]","[[-0.5931632808214065], [0.9552349710520734], [-0.46700857390990713]]","[[-1.3690587579277849], [-22.863532220685958], [-5.697498612208088]]","[[0.2852310356992189], [0.8380393777830184]]","[[3.316836194589001e-07], [1.7864761181485278e-05]]",[[0.09996829509845032]],[[-6.486188862332015e-06]]
766,"[[-0.6074116857122914], [1.1321742668165697], [-0.42479429025417154]]","[[0.00052031569713272], [-0.0008865662518769413], [0.0003597695947923224]]","[[-0.5931581153795317], [0.9552271250484433], [-0.4670049993044062]]","[[-1.3690585694973882], [-22.86339866849579], [-5.6975014508628465]]","[[0.2852310689188772], [0.8380411705703864]]","[[3.274652216056495e-07], [1.7864505086340188e-05]]",[[0.09996829085010646]],[[-6.480959951935331e-06]]
767,"[[-0.6074063892562179], [1.132165368487921], [-0.424790692571452]]","[[0.000520373696234297], [-0.0008865457089212714], [0.0003596962113165819]]","[[-0.5931529494795136], [0.9552192792700308], [-0.4670014251379842]]","[[-1.3690583835730923], [-22.863265106346567], [-5.697504253868105]]","[[0.2852311017195436], [0.8380429633321906]]","[[3.233017020765061e-07], [1.7864249646226682e-05]]",[[0.09996828666025377]],[[-6.475797954246659e-06]]
768,"[[-0.6074010922162124], [1.132156470363144], [-0.42478709561879796]]","[[0.0005204309039499866], [-0.0008865253860708411], [0.0003596237816010789]]","[[-0.5931477831278004], [0.9552114337143794], [-0.4669978514050438]]","[[-1.3690582001261125], [-22.863131534374016], [-5.697507021688174]]","[[0.28523113410666817], [0.8380447560684992]]","[[3.191923336753888e-07], [1.786399488334922e-05]]",[[0.09996828252813257]],[[-6.470702797143138e-06]]
769,"[[-0.6073957946002673], [1.1321475724401044], [-0.4247834993868466]]","[[0.0005204873232892704], [-0.0008865052677618501], [0.00035955226995471046]]","[[-0.5931426163306311], [0.9552035883790893], [-0.46699427810006766]]","[[-1.3690580191263821], [-22.862997952696468], [-5.697509754798642]]","[[0.2852311660856297], [0.8380465487793791]]","[[3.151364058595618e-07], [1.7863740831014496e-05]]",[[0.09996827845298983]],[[-6.4656745178397895e-06]]
770,"[[-0.6073904964162549], [1.1321386747166842], [-0.42477990386633996]]","[[0.0005205429706943432], [-0.000886485359727962], [0.0003594816760346814]]","[[-0.5931374490940861], [0.955195743261823], [-0.46699070521761876]]","[[-1.3690578405395462], [-22.862864361434998], [-5.697512453650526]]","[[0.2852311976617377], [0.8380483414648965]]","[[3.111332469440953e-07], [1.7863487411506895e-05]]",[[0.09996827443408976]],[[-6.460710721526569e-06]]
771,"[[-0.6073851976719506], [1.132129777190796], [-0.4247763090481405]]","[[0.0005205978626426494], [-0.0008864656695566908], [0.0003594120005983026]]","[[-0.5931322814243618], [0.9551878983602182], [-0.46698713275231435]]","[[-1.3690576642864238], [-22.86273076081622], [-5.697515118552093]]","[[0.2852312288402318], [0.8380501341251161]]","[[3.071821463862534e-07], [1.7863234602621958e-05]]",[[0.09996827047070435]],[[-6.455809731865589e-06]]
772,"[[-0.6073798983750446], [1.1321208798603846], [-0.4247727149232368]]","[[0.0005206519939560672], [-0.0008864461742489893], [0.0003593432059060958]]","[[-0.593127113327626], [0.9551800536719254], [-0.4669835606988384]]","[[-1.369057490454344], [-22.862597150786137], [-5.697517750192182]]","[[0.2852312596262846], [0.8380519267601024]]","[[3.032824547055668e-07], [1.7862982482075296e-05]]",[[0.09996826656210342]],[[-6.450974386862721e-06]]
773,"[[-0.6073745985331088], [1.1321119827234158], [-0.4247691214827286]]","[[0.0005207053860928623], [-0.0008864268849499424], [0.0003592752986840836]]","[[-0.5931219448095213], [0.9551722091947294], [-0.46697998905197297]]","[[-1.3690573188894315], [-22.862463531609997], [-5.697520348856498]]","[[0.2852312900250008], [0.8380537193699193]]","[[2.994334835637602e-07], [1.7862730961049067e-05]]",[[0.09996826270757932]],[[-6.446200172956565e-06]]
774,"[[-0.60736929815362], [1.1321030857778787], [-0.42476552871782874]]","[[0.0005207580450385108], [-0.0008864077961971417], [0.0003592082642445149]]","[[-0.5931167758761293], [0.9551643649263397], [-0.46697641780653615]]","[[-1.3690571496341626], [-22.86232990334841], [-5.697522914964083]]","[[0.28523132004141877], [0.8380555119546292]]","[[2.956345779292491e-07], [1.7862480072849962e-05]]",[[0.09996825890642975]],[[-6.441488052847527e-06]]
775,"[[-0.6073639972439644], [1.1320941890217995], [-0.4247619366198749]]","[[0.0005208099801373295], [-0.000886388903784785], [0.00035914208683694715]]","[[-0.5931116065331784], [0.955156520864547], [-0.466972846957431]]","[[-1.3690569826320234], [-22.86219626614035], [-5.6975254489794205]]","[[0.28523134968051167], [0.8380573045142939]]","[[2.9188509387267914e-07], [1.786222979527352e-05]]",[[0.09996825515796025]],[[-6.436836810451083e-06]]
776,"[[-0.6073586958114294], [1.1320852924532232], [-0.42475834518031025]]","[[0.0005208611998487878], [-0.000886370204688347], [0.00035907676004497124]]","[[-0.5931064367863924], [0.9551486770071574], [-0.46696927649962156]]","[[-1.3690568178647253], [-22.862062620093326], [-5.69752795129941]]","[[0.285231378947188], [0.8380590970489751]]","[[2.88184381913581e-07], [1.7861980139421973e-05]]",[[0.09996825146148473]],[[-6.43224593327614e-06]]
777,"[[-0.607353393863203], [1.132076396070217], [-0.42475475439068616]]","[[0.0005209117167964267], [-0.000886351699538046], [0.0003590122666272122]]","[[-0.59310126664139], [0.9551408333520174], [-0.4669657064281413]]","[[-1.3690566552799983], [-22.861928965345758], [-5.697530422377907]]","[[0.2852314078462922], [0.838060889558732]]","[[2.845318147759457e-07], [1.786173104978417e-05]]",[[0.09996824781632904]],[[-6.427713837048321e-06]]
778,"[[-0.6073480914063887], [1.1320674998708815], [-0.42475116424266945]]","[[0.0005209615337369716], [-0.000886333379087445], [0.0003589486005855652]]","[[-0.5930960961038049], [0.9551329898969697], [-0.46696213673807835]]","[[-1.369056494894787], [-22.86179530196381], [-5.697532862604667]]","[[0.2852314363826062], [0.8380626820436249]]","[[2.8092675963264924e-07], [1.7861482592973488e-05]]",[[0.09996824422182388]],[[-6.423241348828268e-06]]
779,"[[-0.6073427884479861], [1.1320586038533345], [-0.42474757472803265]]","[[0.0005210106664345487], [-0.0008863152493283066], [0.00035888575919225396]]","[[-0.5930909251790113], [0.9551251466399411], [-0.46695856742460135]]","[[-1.3690563366332644], [-22.861661630122676], [-5.697535272268065]]","[[0.2852314645608492], [0.8380644745037122]]","[[2.773685892076827e-07], [1.786123470237655e-05]]",[[0.09996824067731419]],[[-6.418825978942583e-06]]
